date,price
2011-03-11,1.5973334908485413
2011-03-14,1.569000005722046
2011-03-15,1.5049999952316284
2011-03-16,1.5226665139198303
2011-03-17,1.534999966621399
2011-03-18,1.5383334755897522
2011-03-21,1.5260000228881836
2011-03-22,1.49733304977417
2011-03-23,1.4773334860801697
2011-03-24,1.482333481311798
2011-03-25,1.5059999823570251
2011-03-28,1.5316664576530457
2011-03-29,1.5740000009536743
2011-03-30,1.593999981880188
2011-03-31,1.8100000023841858
2011-04-01,1.8036665320396423
2011-04-04,1.7553334832191467
2011-04-05,1.7533335089683533
2011-04-06,1.7826665043830872
2011-04-07,1.8029999732971191
2011-04-08,1.8023335337638855
2011-04-11,1.7246670126914978
2011-04-12,1.6576665043830872
2011-04-13,1.6686664819717407
2011-04-14,1.6669999957084656
2011-04-15,1.7076665163040161
2011-04-18,1.671999990940094
2011-04-19,1.6806665062904358
2011-04-20,1.715000033378601
2011-04-21,1.753000020980835
2011-04-25,1.7696664929389954
2011-04-26,1.7863330245018005
2011-04-27,1.800333023071289
2011-04-28,1.8243334889411926
2011-04-29,1.8429999947547913
2011-05-02,1.8350000381469727
2011-05-03,1.8083329796791077
2011-05-04,1.7823330163955688
2011-05-05,1.7879999876022339
2011-05-06,1.8006665110588074
2011-05-09,1.8303334712982178
2011-05-10,1.8856669664382935
2011-05-11,1.8423334956169128
2011-05-12,1.824666976928711
2011-05-13,1.8516669869422913
2011-05-16,1.8196665048599243
2011-05-17,1.7653334736824036
2011-05-18,1.7483335137367249
2011-05-19,1.8410000205039978
2011-05-20,1.8743335008621216
2011-05-23,1.814666509628296
2011-05-24,1.7913329601287842
2011-05-25,1.8626665472984314
2011-05-26,1.9433329701423645
2011-05-27,1.9696665406227112
2011-05-31,1.9943329691886902
2011-06-01,1.9506664872169495
2011-06-02,1.9093329906463623
2011-06-03,2.002667009830475
2011-06-06,1.9599999785423279
2011-06-07,1.910332977771759
2011-06-08,1.8519999980926514
2011-06-09,1.8350000381469727
2011-06-10,1.8459999561309814
2011-06-13,1.8833330273628235
2011-06-14,1.9046670198440552
2011-06-15,1.8586665391921997
2011-06-16,1.805666983127594
2011-06-17,1.7789999842643738
2011-06-20,1.7433334589004517
2011-06-21,1.7923330068588257
2011-06-22,1.8193334937095642
2011-06-23,1.8303329944610596
2011-06-24,1.8403335213661194
2011-06-27,1.839667022228241
2011-06-28,1.8633334636688232
2011-06-29,1.8930000066757202
2011-06-30,1.9210000038146973
2011-07-01,1.9363334774971008
2011-07-05,1.9386669993400574
2011-07-06,1.936667025089264
2011-07-07,1.9623335003852844
2011-07-08,1.9566670060157776
2011-07-11,1.8916664719581604
2011-07-12,1.8846665024757385
2011-07-13,1.9023330211639404
2011-07-14,1.8713334798812866
2011-07-15,1.8456670045852661
2011-07-18,1.819000005722046
2011-07-19,1.8490000367164612
2011-07-20,1.88966703414917
2011-07-21,1.9203330278396606
2011-07-22,1.9330000281333923
2011-07-25,1.9166665077209473
2011-07-26,1.8770000338554382
2011-07-27,1.8713334798812866
2011-07-28,1.859000027179718
2011-07-29,1.8656665086746216
2011-08-01,1.914666473865509
2011-08-02,1.867667019367218
2011-08-03,1.8233330249786377
2011-08-04,1.7086665034294128
2011-08-05,1.6410000324249268
2011-08-08,1.5579999685287476
2011-08-09,1.6403335332870483
2011-08-10,1.6420000195503235
2011-08-11,1.6446669697761536
2011-08-12,1.7303334474563599
2011-08-15,1.761667013168335
2011-08-16,1.74099999666214
2011-08-17,1.7406665086746216
2011-08-18,1.6420000195503235
2011-08-19,1.5386670231819153
2011-08-22,1.5020000338554382
2011-08-23,1.4963334798812866
2011-08-24,1.5656664967536926
2011-08-25,1.5660000443458557
2011-08-26,1.5480000376701355
2011-08-29,1.63100004196167
2011-08-30,1.6376664638519287
2011-08-31,1.651332974433899
2011-09-01,1.6220000386238098
2011-09-02,1.5576664805412292
2011-09-06,1.514666497707367
2011-09-07,1.5743330121040344
2011-09-08,1.5730000138282776
2011-09-09,1.5446664690971375
2011-09-12,1.5126665234565735
2011-09-13,1.5696665048599243
2011-09-14,1.6196669936180115
2011-09-15,1.6466670036315918
2011-09-16,1.6859999895095825
2011-09-19,1.6906665563583374
2011-09-20,1.7329999804496765
2011-09-21,1.726666510105133
2011-09-22,1.7089999914169312
2011-09-23,1.7289999723434448
2011-09-26,1.7346665263175964
2011-09-27,1.7396665215492249
2011-09-28,1.6863330006599426
2011-09-29,1.6613335013389587
2011-09-30,1.639666497707367
2011-10-03,1.6226665377616882
2011-10-04,1.5649999976158142
2011-10-05,1.6466665267944336
2011-10-06,1.744333028793335
2011-10-07,1.7989999651908875
2011-10-10,1.839667022228241
2011-10-11,1.8373335003852844
2011-10-12,1.8349999785423279
2011-10-13,1.8523334860801697
2011-10-14,1.8683335185050964
2011-10-17,1.8426664471626282
2011-10-18,1.854666531085968
2011-10-19,1.8530000448226929
2011-10-20,1.8259999752044678
2011-10-21,1.8476669788360596
2011-10-24,1.8806664943695068
2011-10-25,1.8826664686203003
2011-10-26,1.8723329901695251
2011-10-27,1.9033330082893372
2011-10-28,1.945666491985321
2011-10-31,1.9623335003852844
2011-11-01,1.909000039100647
2011-11-02,1.923666536808014
2011-11-03,2.0820000171661377
2011-11-04,2.1256664991378784
2011-11-07,2.097000002861023
2011-11-08,2.10699999332428
2011-11-09,2.0583335161209106
2011-11-10,2.075666904449463
2011-11-11,2.1846669912338257
2011-11-14,2.207333564758301
2011-11-15,2.228333592414856
2011-11-16,2.2806665897369385
2011-11-17,2.2726664543151855
2011-11-18,2.2079999446868896
2011-11-21,2.1399999856948853
2011-11-22,2.127666473388672
2011-11-23,2.10699999332428
2011-11-25,2.10699999332428
2011-11-28,2.1519999504089355
2011-11-29,2.1413334608078003
2011-11-30,2.174667000770569
2011-12-01,2.172333002090454
2011-12-02,2.204333543777466
2011-12-05,2.2649999856948853
2011-12-06,2.3023334741592407
2011-12-07,2.294000029563904
2011-12-08,2.057666540145874
2011-12-09,2.0526665449142456
2011-12-12,2.028333067893982
2011-12-13,2.000666558742523
2011-12-14,1.9343335032463074
2011-12-15,1.9096664786338806
2011-12-16,1.8930000066757202
2011-12-19,1.8613334894180298
2011-12-20,1.8650000095367432
2011-12-21,1.8493335247039795
2011-12-22,1.845666527748108
2011-12-23,1.863333523273468
2011-12-27,1.8743335008621216
2011-12-28,1.9166669845581055
2011-12-29,1.9106665253639221
2011-12-30,1.901666522026062
2012-01-03,1.9006664752960205
2012-01-04,1.8639999628067017
2012-01-05,1.829333484172821
2012-01-06,1.8036665320396423
2012-01-09,1.8083334565162659
2012-01-10,1.835332989692688
2012-01-11,1.86166650056839
2012-01-12,1.890999972820282
2012-01-13,1.7063329815864563
2012-01-17,1.7739999890327454
2012-01-18,1.7833330035209656
2012-01-19,1.7983335256576538
2012-01-20,1.7833330035209656
2012-01-23,1.7860000133514404
2012-01-24,1.801666498184204
2012-01-25,1.8413335084915161
2012-01-26,1.9003329873085022
2012-01-27,1.9276664853096008
2012-01-30,1.9686664938926697
2012-01-31,1.9656664729118347
2012-02-01,1.9549999833106995
2012-02-02,1.9989999532699585
2012-02-03,2.052000045776367
2012-02-06,2.09666645526886
2012-02-07,2.1133334636688232
2012-02-08,2.117667078971863
2012-02-09,2.152666449546814
2012-02-10,2.111999988555908
2012-02-13,2.1013330221176147
2012-02-14,2.1636664867401123
2012-02-15,2.223333477973938
2012-02-16,2.25600004196167
2012-02-17,2.298666477203369
2012-02-21,2.3123334646224976
2012-02-22,2.2906664609909058
2012-02-23,2.284000039100647
2012-02-24,2.2660000324249268
2012-02-27,2.234333038330078
2012-02-28,2.24833345413208
2012-02-29,2.2406665086746216
2012-03-01,2.2639999389648438
2012-03-02,2.2813329696655273
2012-03-05,2.270666480064392
2012-03-06,2.212000012397766
2012-03-07,2.2079999446868896
2012-03-08,2.2060000896453857
2012-03-09,2.264666438102722
2012-03-12,2.356666922569275
2012-03-13,2.4199999570846558
2012-03-14,2.3763335943222046
2012-03-15,2.342666506767273
2012-03-16,2.3406670093536377
2012-03-19,2.341333508491516
2012-03-20,2.3313335180282593
2012-03-21,2.3363330364227295
2012-03-22,2.3123329877853394
2012-03-23,2.277999997138977
2012-03-26,2.433000087738037
2012-03-27,2.50333309173584
2012-03-28,2.521000027656555
2012-03-29,2.517333507537842
2012-03-30,2.4919999837875366
2012-04-02,2.4636670351028442
2012-04-03,2.4903334379196167
2012-04-04,2.34233295917511
2012-04-05,2.3193334341049194
2012-04-09,2.241666555404663
2012-04-10,2.187000036239624
2012-04-11,2.211000084877014
2012-04-12,2.2403329610824585
2012-04-13,2.250999927520752
2012-04-16,2.188666582107544
2012-04-17,2.155666470527649
2012-04-18,2.1583330631256104
2012-04-19,2.1969999074935913
2012-04-20,2.209999918937683
2012-04-23,2.159999966621399
2012-04-24,2.121332883834839
2012-04-25,2.166000008583069
2012-04-26,2.215000033378601
2012-04-27,2.2313334941864014
2012-04-30,2.213333487510681
2012-05-01,2.2303335666656494
2012-05-02,2.2480000257492065
2012-05-03,2.212333559989929
2012-05-04,2.1383334398269653
2012-05-07,2.1476669311523438
2012-05-08,2.089666962623596
2012-05-09,2.0119999647140503
2012-05-10,2.1976665258407593
2012-05-11,2.1579999923706055
2012-05-14,2.065999984741211
2012-05-15,1.9896665215492249
2012-05-16,1.9586665034294128
2012-05-17,1.9290000200271606
2012-05-18,1.8643329739570618
2012-05-21,1.8783335089683533
2012-05-22,2.0299999713897705
2012-05-23,2.0526665449142456
2012-05-24,2.0509999990463257
2012-05-25,1.999000072479248
2012-05-29,2.0566670894622803
2012-05-30,2.0496665239334106
2012-05-31,1.9856670498847961
2012-06-01,1.8893334865570068
2012-06-04,1.8636670112609863
2012-06-05,1.8583334684371948
2012-06-06,1.9139999747276306
2012-06-07,1.9580000042915344
2012-06-08,1.964666485786438
2012-06-11,1.9810000658035278
2012-06-12,1.9629999995231628
2012-06-13,1.9773334860801697
2012-06-14,1.9856665134429932
2012-06-15,1.9766664505004883
2012-06-18,2.059333562850952
2012-06-19,2.1369999647140503
2012-06-20,2.2426666021347046
2012-06-21,2.2149999141693115
2012-06-22,2.212999939918518
2012-06-25,2.2350000143051147
2012-06-26,2.121999979019165
2012-06-27,2.1286669969558716
2012-06-28,2.110333561897278
2012-06-29,2.136333465576172
2012-07-02,2.0583335161209106
2012-07-03,2.041999936103821
2012-07-05,2.0679999589920044
2012-07-06,2.065999984741211
2012-07-09,2.080999970436096
2012-07-10,2.0936670303344727
2012-07-11,2.102666974067688
2012-07-12,2.1330000162124634
2012-07-13,2.2406665086746216
2012-07-16,2.342666506767273
2012-07-17,2.2783329486846924
2012-07-18,2.11899995803833
2012-07-19,2.1663330793380737
2012-07-20,2.1286665201187134
2012-07-23,2.056999921798706
2012-07-24,2.0166664719581604
2012-07-25,1.9623335003852844
2012-07-26,1.9343329668045044
2012-07-27,1.9406664967536926
2012-07-30,1.8953329920768738
2012-07-31,1.831999957561493
2012-08-01,1.8080000281333923
2012-08-02,1.764666497707367
2012-08-03,1.8056665062904358
2012-08-06,1.8606669902801514
2012-08-07,1.967333436012268
2012-08-08,1.9663329720497131
2012-08-09,1.9643335342407227
2012-08-10,1.975000023841858
2012-08-13,2.0286665558815002
2012-08-14,2.005666494369507
2012-08-15,1.9596664905548096
2012-08-16,1.9943335056304932
2012-08-17,2.009999990463257
2012-08-20,1.9886664748191833
2012-08-21,1.9563335180282593
2012-08-22,1.9653335213661194
2012-08-23,2.0243334770202637
2012-08-24,1.985333502292633
2012-08-27,1.929666519165039
2012-08-28,1.902999997138977
2012-08-29,1.8966665267944336
2012-08-30,1.9003335237503052
2012-08-31,1.9043329954147339
2012-09-04,1.8886665105819702
2012-09-05,1.8650000095367432
2012-09-06,1.8849999904632568
2012-09-07,1.9299999475479126
2012-09-10,1.8856669664382935
2012-09-11,1.8519999980926514
2012-09-12,1.8726664781570435
2012-09-13,1.9350000023841858
2012-09-14,2.013000011444092
2012-09-17,2.162999987602234
2012-09-18,2.1073330640792847
2012-09-19,2.0683335065841675
2012-09-20,2.0609999895095825
2012-09-21,2.0373330116271973
2012-09-24,2.005666434764862
2012-09-25,1.8759999871253967
2012-09-26,1.8399999737739563
2012-09-27,1.8769999742507935
2012-09-28,1.9336665272712708
2012-10-01,1.9553335309028625
2012-10-02,1.969333529472351
2012-10-03,1.9683330059051514
2012-10-04,1.9800000190734863
2012-10-05,1.953000009059906
2012-10-08,1.937000036239624
2012-10-09,1.916333019733429
2012-10-10,1.8930000066757202
2012-10-11,1.9086664915084839
2012-10-12,1.8653334975242615
2012-10-15,1.8450000286102295
2012-10-16,1.8576669692993164
2012-10-17,1.9023329615592957
2012-10-18,1.9010000228881836
2012-10-19,1.8523330092430115
2012-10-22,1.8613335490226746
2012-10-23,1.859000027179718
2012-10-24,1.86466646194458
2012-10-25,1.843999981880188
2012-10-26,1.8303329944610596
2012-10-31,1.8610000014305115
2012-11-01,1.9166665077209473
2012-11-02,1.939666509628296
2012-11-05,2.0433334708213806
2012-11-06,2.0586670637130737
2012-11-07,2.0846670866012573
2012-11-08,2.0773329734802246
2012-11-09,2.030666470527649
2012-11-12,2.045332908630371
2012-11-13,2.09666645526886
2012-11-14,2.11133348941803
2012-11-15,2.070667028427124
2012-11-16,2.0996670722961426
2012-11-19,2.166333556175232
2012-11-20,2.1933335065841675
2012-11-21,2.1693334579467773
2012-11-23,2.1576664447784424
2012-11-26,2.1456665992736816
2012-11-27,2.142666459083557
2012-11-28,2.1743329763412476
2012-11-29,2.2376664876937866
2012-11-30,2.2483335733413696
2012-12-03,2.283666491508484
2012-12-04,2.2660000324249268
2012-12-05,2.2510000467300415
2012-12-06,2.257333517074585
2012-12-07,2.2823336124420166
2012-12-10,2.299999952316284
2012-12-11,2.329333543777466
2012-12-12,2.3489999771118164
2012-12-13,2.295667052268982
2012-12-14,2.253000020980835
2012-12-17,2.272333025932312
2012-12-18,2.2949999570846558
2012-12-19,2.312000036239624
2012-12-20,2.2979999780654907
2012-12-21,2.2646669149398804
2012-12-24,2.2639999389648438
2012-12-26,2.2516664266586304
2012-12-27,2.2396665811538696
2012-12-28,2.2200000286102295
2012-12-31,2.228999972343445
2013-01-02,2.345332980155945
2013-01-03,2.331666588783264
2013-01-04,2.3066664934158325
2013-01-07,2.304666519165039
2013-01-08,2.2726664543151855
2013-01-09,2.2549999952316284
2013-01-10,2.246666431427002
2013-01-11,2.2316664457321167
2013-01-14,2.2113330364227295
2013-01-15,2.2336665391921997
2013-01-16,2.2649999856948853
2013-01-17,2.2846665382385254
2013-01-18,2.308666467666626
2013-01-22,2.3249999284744263
2013-01-23,2.3673335313796997
2013-01-24,2.433000087738037
2013-01-25,2.465999960899353
2013-01-28,2.4963330030441284
2013-01-29,2.534999966621399
2013-01-30,2.512333035469055
2013-01-31,2.5126670598983765
2013-02-01,2.5490000247955322
2013-02-04,2.537999987602234
2013-02-05,2.5376665592193604
2013-02-06,2.5783329010009766
2013-02-07,2.622333526611328
2013-02-08,2.6230000257492065
2013-02-11,2.5466665029525757
2013-02-12,2.5446665287017822
2013-02-13,2.5583330392837524
2013-02-14,2.5636664628982544
2013-02-15,2.51800000667572
2013-02-19,2.5546669960021973
2013-02-20,2.5946664810180664
2013-02-21,2.388333559036255
2013-02-22,2.394333004951477
2013-02-25,2.3510000705718994
2013-02-26,2.2963329553604126
2013-02-27,2.316999912261963
2013-02-28,2.357333540916443
2013-03-01,2.3216664791107178
2013-03-04,2.3450000286102295
2013-03-05,2.4216665029525757
2013-03-06,2.490000009536743
2013-03-07,2.531999945640564
2013-03-08,2.5509999990463257
2013-03-11,2.5989999771118164
2013-03-12,2.6006665229797363
2013-03-13,2.59933340549469
2013-03-14,2.524999976158142
2013-03-15,2.3976670503616333
2013-03-18,2.34833300113678
2013-03-19,2.3443334102630615
2013-03-20,2.373667001724243
2013-03-21,2.3986669778823853
2013-03-22,2.4273329973220825
2013-03-25,2.4876664876937866
2013-03-26,2.527999997138977
2013-03-27,2.536666512489319
2013-03-28,2.5373334884643555
2013-04-01,2.876333475112915
2013-04-02,2.931333541870117
2013-04-03,2.8066664934158325
2013-04-04,2.77066707611084
2013-04-05,2.778999924659729
2013-04-08,2.7933335304260254
2013-04-09,2.743333578109741
2013-04-10,2.7519999742507935
2013-04-11,2.8549998998641968
2013-04-12,2.899999976158142
2013-04-15,2.8933335542678833
2013-04-16,2.9926666021347046
2013-04-17,3.0316665172576904
2013-04-18,3.09833300113678
2013-04-19,3.1763335466384888
2013-04-22,3.2929999828338623
2013-04-23,3.400333523750305
2013-04-24,3.377666473388672
2013-04-25,3.4166669845581055
2013-04-26,3.47766649723053
2013-04-29,3.5566669702529907
2013-04-30,3.6663330793380737
2013-05-01,3.642333507537842
2013-05-02,3.5986664295196533
2013-05-03,3.7006670236587524
2013-05-06,3.86299991607666
2013-05-07,3.9170000553131104
2013-05-08,3.776332974433899
2013-05-09,4.650666952133179
2013-05-10,4.880332946777344
2013-05-13,5.626332998275757
2013-05-14,5.915333032608032
2013-05-15,5.554666519165039
2013-05-16,6.231666564941406
2013-05-17,6.133333444595337
2013-05-20,6.0353333950042725
2013-05-21,5.869666576385498
2013-05-22,5.786999940872192
2013-05-23,5.917999982833862
2013-05-24,6.322666645050049
2013-05-28,7.062666416168213
2013-05-29,7.272666692733765
2013-05-30,6.9136669635772705
2013-05-31,6.800666570663452
2013-06-03,6.340333461761475
2013-06-04,6.253000020980835
2013-06-05,6.300999879837036
2013-06-06,6.419999837875366
2013-06-07,6.667999982833862
2013-06-10,6.63266658782959
2013-06-11,6.421666383743286
2013-06-12,6.484333038330078
2013-06-13,6.57266640663147
2013-06-14,6.676666975021362
2013-06-17,6.860000133514404
2013-06-18,6.8379998207092285
2013-06-19,6.891333341598511
2013-06-20,6.84333348274231
2013-06-21,6.7749998569488525
2013-06-24,6.599666357040405
2013-06-25,6.849999904632568
2013-06-26,6.983999967575073
2013-06-27,7.199999809265137
2013-06-28,7.19766640663147
2013-07-01,7.551333427429199
2013-07-02,7.869000196456909
2013-07-03,7.774666786193848
2013-07-05,7.946999788284302
2013-07-08,8.0993332862854
2013-07-09,8.269666194915771
2013-07-10,8.182000160217285
2013-07-11,8.349666118621826
2013-07-12,8.513333320617676
2013-07-15,8.6763334274292
2013-07-16,7.8443334102630615
2013-07-17,7.559000253677368
2013-07-18,7.999999761581421
2013-07-19,7.939333438873291
2013-07-22,8.077333450317383
2013-07-23,8.224667072296143
2013-07-24,8.205666542053223
2013-07-25,8.148999691009521
2013-07-26,8.584333896636963
2013-07-29,8.797999858856201
2013-07-30,8.884666919708252
2013-07-31,8.894999980926514
2013-08-01,9.018333435058594
2013-08-02,9.086333274841309
2013-08-05,9.48966646194458
2013-08-06,9.563333511352539
2013-08-07,9.203999996185303
2013-08-08,10.261000156402588
2013-08-09,10.179999828338623
2013-08-12,9.89366626739502
2013-08-13,9.830999851226807
2013-08-14,9.402666568756104
2013-08-15,9.203332901000977
2013-08-16,9.454333782196045
2013-08-19,9.611000061035156
2013-08-20,9.940999984741211
2013-08-21,9.928666591644287
2013-08-22,10.21066665649414
2013-08-23,10.628000259399414
2013-08-26,10.979000091552734
2013-08-27,10.976999759674072
2013-08-28,11.183667182922363
2013-08-29,11.009333610534668
2013-08-30,11.17900037765503
2013-09-03,11.411333560943604
2013-09-04,11.346333503723145
2013-09-05,11.334333419799805
2013-09-06,11.184666633605957
2013-09-09,10.794000148773193
2013-09-10,10.927333354949951
2013-09-11,10.997666358947754
2013-09-12,10.964333057403564
2013-09-13,10.943666458129883
2013-09-16,11.152666568756104
2013-09-17,11.043666362762451
2013-09-18,11.109666347503662
2013-09-19,11.624000072479248
2013-09-20,12.07633352279663
2013-09-23,12.186333656311035
2013-09-24,12.048999786376953
2013-09-25,12.293333053588867
2013-09-26,12.511333465576172
2013-09-27,12.61400032043457
2013-09-30,12.74566650390625
2013-10-01,12.898666858673096
2013-10-02,12.317999839782715
2013-10-03,11.611999988555908
2013-10-04,11.91266679763794
2013-10-07,12.184333324432373
2013-10-08,11.97100019454956
2013-10-09,11.450333595275879
2013-10-10,11.534000396728516
2013-10-11,11.71500015258789
2013-10-14,11.823999881744385
2013-10-15,12.30733346939087
2013-10-16,12.282000064849854
2013-10-17,12.211333751678467
2013-10-18,12.251667022705078
2013-10-21,11.862667083740234
2013-10-22,11.401333332061768
2013-10-23,11.113667011260986
2013-10-24,11.271666526794434
2013-10-25,11.462333679199219
2013-10-28,11.101333141326904
2013-10-29,10.90766716003418
2013-10-30,10.795000076293945
2013-10-31,10.520333766937256
2013-11-01,10.83899974822998
2013-11-04,11.34000015258789
2013-11-05,11.89366626739502
2013-11-06,10.199000358581543
2013-11-07,9.465333461761475
2013-11-08,9.147666931152344
2013-11-11,9.523333072662354
2013-11-12,9.416333675384521
2013-11-13,9.317999839782715
2013-11-14,9.217333316802979
2013-11-15,9.076666355133057
2013-11-18,8.561666488647461
2013-11-19,8.184000015258789
2013-11-20,8.23966646194458
2013-11-21,8.166333675384521
2013-11-22,8.098666667938232
2013-11-25,8.17799997329712
2013-11-26,7.995999813079834
2013-11-27,8.275000095367432
2013-11-29,8.568333148956299
2013-12-02,8.350666522979736
2013-12-03,9.245999813079834
2013-12-04,9.442333221435547
2013-12-05,9.35433292388916
2013-12-06,9.295666694641113
2013-12-09,9.28666639328003
2013-12-10,9.407999992370605
2013-12-11,9.384333610534668
2013-12-12,9.572332859039307
2013-12-13,9.856666564941406
2013-12-16,9.880667209625244
2013-12-17,10.001333236694336
2013-12-18,10.007332801818848
2013-12-19,9.58733320236206
2013-12-20,9.49399995803833
2013-12-23,9.613333225250244
2013-12-24,10.04699993133545
2013-12-26,10.351333618164062
2013-12-27,10.214000225067139
2013-12-30,10.118667125701904
2013-12-31,10.091667175292969
2014-01-02,9.99666690826416
2014-01-03,9.985333442687988
2014-01-06,9.900000095367432
2014-01-07,9.899333000183105
2014-01-08,10.004333019256592
2014-01-09,10.000999927520752
2014-01-10,9.806000232696533
2014-01-13,9.504000186920166
2014-01-14,10.059000015258789
2014-01-15,11.085999965667725
2014-01-16,11.115666389465332
2014-01-17,11.339999675750732
2014-01-21,11.597333908081055
2014-01-22,11.879000186920166
2014-01-23,11.957666873931885
